tweet_id,timestamp,text,source,retweeted_status_user_id,retweet_count,rating_numerator,rating_denominator,name,jpg_url,favorite_count,expanded_urls,dog_stage
816816676327063552,2017-01-05 01:20:46+00:00,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,Twitter for iPhone,,2361,12,10,Timber,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,11071,https://twitter.com/dog_rates/status/816816676327063552/photo/1,
816450570814898180,2017-01-04 01:05:59+00:00,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,Twitter for iPhone,,9366,13,10,Moose,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,33961,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",
816091915477250048,2017-01-03 01:20:49+00:00,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,Twitter for iPhone,,2500,12,10,Comet,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,9927,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",
815966073409433600,2017-01-02 17:00:46+00:00,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,Twitter for iPhone,,9907,13,10,,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,25057,https://twitter.com/dog_rates/status/815966073409433600/video/1,pupper
815736392542261248,2017-01-02 01:48:06+00:00,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,Twitter for iPhone,,2625,11,10,Akumi,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,10937,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",
815390420867969024,2017-01-01 02:53:20+00:00,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,Twitter for iPhone,,4407,13,10,,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,11467,https://twitter.com/dog_rates/status/815390420867969024/photo/1,
814638523311648768,2016-12-30 01:05:33+00:00,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,Twitter for iPhone,,3130,12,10,Olivia,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,12511,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",
814530161257443328,2016-12-29 17:54:58+00:00,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,Twitter for iPhone,,2156,12,10,Alf,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,9629,https://twitter.com/dog_rates/status/814530161257443328/photo/1,
813812741911748608,2016-12-27 18:24:12+00:00,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",Twitter for iPhone,,16267,14,10,Gary,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,40402,"https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",
813217897535406080,2016-12-26 03:00:30+00:00,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,Twitter for iPhone,,8476,13,10,Atlas,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,20783,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",
813187593374461952,2016-12-26 01:00:05+00:00,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,Twitter for iPhone,,5096,13,10,,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,22085,https://twitter.com/dog_rates/status/813187593374461952/photo/1,
813157409116065792,2016-12-25 23:00:08+00:00,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,Twitter for iPhone,,2557,12,10,Layla,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,8588,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",
813112105746448384,2016-12-25 20:00:07+00:00,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,Twitter for iPhone,,3225,12,10,Toby,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,11515,https://twitter.com/dog_rates/status/813112105746448384/photo/1,
813081950185472002,2016-12-25 18:00:17+00:00,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,Twitter for iPhone,,3220,11,10,Baron,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,10989,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",
813051746834595840,2016-12-25 16:00:16+00:00,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,Twitter for iPhone,,8503,13,10,Bauer,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,23337,https://twitter.com/dog_rates/status/813051746834595840/photo/1,
812503143955202048,2016-12-24 03:40:19+00:00,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",Twitter for iPhone,,1424,13,10,,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,6787,"https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1",
812372279581671427,2016-12-23 19:00:19+00:00,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,Twitter for iPhone,,4252,13,10,Moe,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,15224,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",
811744202451197953,2016-12-22 01:24:33+00:00,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,Twitter for iPhone,,1884,13,10,Halo,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,8429,https://twitter.com/dog_rates/status/811744202451197953/photo/1,
811627233043480576,2016-12-21 17:39:46+00:00,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,Twitter for iPhone,,3650,10,10,Augie,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,14265,https://twitter.com/dog_rates/status/811627233043480576/photo/1,
810984652412424192,2016-12-19 23:06:23+00:00,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",Twitter for iPhone,,1655,24,7,Sam,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,5927,"https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1",
810657578271330305,2016-12-19 01:26:42+00:00,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,Twitter for iPhone,,3057,11,10,Pavlov,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,12192,https://twitter.com/dog_rates/status/810657578271330305/photo/1,
810254108431155201,2016-12-17 22:43:27+00:00,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",Twitter for iPhone,,3901,12,10,Gus,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,16380,https://twitter.com/dog_rates/status/810254108431155201/photo/1,
809220051211603969,2016-12-15 02:14:29+00:00,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,Twitter for iPhone,,6554,12,10,Kyro,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,22246,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",
808838249661788160,2016-12-14 00:57:20+00:00,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,Twitter for iPhone,,3536,13,10,Ito,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,11271,https://twitter.com/dog_rates/status/808838249661788160/photo/1,
808501579447930884,2016-12-13 02:39:32+00:00,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,Twitter for iPhone,,3007,12,10,Koda,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,12595,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",
808001312164028416,2016-12-11 17:31:39+00:00,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,Twitter for iPhone,,4098,12,10,Cooper,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,14015,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",
807106840509214720,2016-12-09 06:17:20+00:00,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,Twitter for iPhone,,56625,13,10,Stephan,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,107015,https://twitter.com/dog_rates/status/807106840509214720/video/1,
807010152071229440,2016-12-08 23:53:08+00:00,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,Twitter for iPhone,,4418,12,10,Lennon,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,14514,https://twitter.com/dog_rates/status/807010152071229440/photo/1,
806542213899489280,2016-12-07 16:53:43+00:00,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,Twitter for iPhone,,2752,11,10,Waffles,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,11363,https://twitter.com/dog_rates/status/806542213899489280/photo/1,
806219024703037440,2016-12-06 19:29:28+00:00,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,Twitter for iPhone,,1388,11,10,,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,7145,https://twitter.com/dog_rates/status/806219024703037440/photo/1,
805932879469572096,2016-12-06 00:32:26+00:00,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,Twitter for iPhone,,2209,12,10,Major,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,9178,https://twitter.com/dog_rates/status/805932879469572096/photo/1,
805487436403003392,2016-12-04 19:02:24+00:00,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",Twitter for iPhone,,2929,12,10,Sansa,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,9773,"https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",
804738756058218496,2016-12-02 17:27:25+00:00,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,Twitter for iPhone,,4480,12,10,Django,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,15326,https://twitter.com/dog_rates/status/804738756058218496/photo/1,
803773340896923648,2016-11-30 01:31:12+00:00,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,Twitter for iPhone,,3220,12,10,Diogi,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,11203,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",puppo
803638050916102144,2016-11-29 16:33:36+00:00,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,Twitter for iPhone,,4828,13,10,,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,12270,https://twitter.com/dog_rates/status/803638050916102144/video/1,pupper
802952499103731712,2016-11-27 19:09:28+00:00,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,Twitter for iPhone,,2336,12,10,Marley,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,10085,https://twitter.com/dog_rates/status/802952499103731712/photo/1,
802323869084381190,2016-11-26 01:31:31+00:00,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,Twitter for iPhone,,6808,13,10,Severus,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,18124,"https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1",
801285448605831168,2016-11-23 04:45:12+00:00,oh h*ck 10/10 https://t.co/bC69RrW559,Twitter for iPhone,,960,10,10,,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,6802,https://twitter.com/dog_rates/status/801285448605831168/photo/1,
800751577355128832,2016-11-21 17:23:47+00:00,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,Twitter for iPhone,,3214,12,10,Mauve,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,11701,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",
800459316964663297,2016-11-20 22:02:27+00:00,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,Twitter for iPhone,,2489,12,10,,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,10538,https://twitter.com/dog_rates/status/800459316964663297/photo/1,pupper
800388270626521089,2016-11-20 17:20:08+00:00,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,Twitter for iPhone,,3265,12,10,Doc,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,12456,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",floofer
800141422401830912,2016-11-20 00:59:15+00:00,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,Twitter for iPhone,,2980,13,10,Peaches,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,17092,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",
799422933579902976,2016-11-18 01:24:14+00:00,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,Twitter for iPhone,,2213,12,10,Longfellow,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,8965,https://twitter.com/dog_rates/status/799422933579902976/photo/1,
799297110730567681,2016-11-17 17:04:16+00:00,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,Twitter for iPhone,,3227,11,10,Jeffrey,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,11065,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",
798933969379225600,2016-11-16 17:01:16+00:00,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,Twitter for iPhone,,5203,12,10,Iroh,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,14712,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",
797971864723324932,2016-11-14 01:18:12+00:00,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,Twitter for iPhone,,3652,12,10,,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,13018,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",pupper
797236660651966464,2016-11-12 00:36:46+00:00,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,Twitter for iPhone,,7726,12,10,Pancake,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,22328,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",
796759840936919040,2016-11-10 17:02:03+00:00,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,Twitter for iPhone,,3562,11,10,Romeo,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,13256,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",
796484825502875648,2016-11-09 22:49:15+00:00,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,Twitter for iPhone,,2042,12,10,,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,8472,https://twitter.com/dog_rates/status/796484825502875648/photo/1,doggo
796080075804475393,2016-11-08 20:00:55+00:00,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,Twitter for iPhone,,2703,12,10,Yogi,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,9469,https://twitter.com/dog_rates/status/796080075804475393/photo/1,floofer
795464331001561088,2016-11-07 03:14:10+00:00,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,Twitter for iPhone,,27728,13,10,,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,55683,https://twitter.com/dog_rates/status/795464331001561088/video/1,doggo
795076730285391872,2016-11-06 01:33:58+00:00,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,Twitter for iPhone,,6288,11,10,Bailey,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,18139,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",
794926597468000259,2016-11-05 15:37:24+00:00,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,Twitter for iPhone,,2697,12,10,Mack,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,11492,https://twitter.com/dog_rates/status/794926597468000259/photo/1,
794332329137291264,2016-11-04 00:15:59+00:00,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,Twitter for iPhone,,3088,12,10,Nimbus,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,10686,https://twitter.com/dog_rates/status/794332329137291264/photo/1,floofer
793962221541933056,2016-11-02 23:45:19+00:00,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,Twitter for iPhone,,5711,12,10,Maximus,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,18910,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",
793500921481273345,2016-11-01 17:12:16+00:00,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,Twitter for iPhone,,2786,12,10,Fiona,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,11953,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",
793271401113350145,2016-11-01 02:00:14+00:00,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,Twitter for iPhone,,2763,12,10,Dave,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,9677,https://twitter.com/dog_rates/status/793271401113350145/photo/1,
793241302385262592,2016-11-01 00:00:38+00:00,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,Twitter for iPhone,,3812,13,10,Tucker,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,11780,https://twitter.com/dog_rates/status/793241302385262592/photo/1,
793210959003287553,2016-10-31 22:00:04+00:00,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,Twitter for iPhone,,3301,10,10,Maude,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,9997,https://twitter.com/dog_rates/status/793210959003287553/photo/1,
793180763617361921,2016-10-31 20:00:05+00:00,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,Twitter for iPhone,,2310,11,10,Newt,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,7740,https://twitter.com/dog_rates/status/793180763617361921/photo/1,
793150605191548928,2016-10-31 18:00:14+00:00,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,Twitter for iPhone,,1984,11,10,Nida,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,6909,https://twitter.com/dog_rates/status/793150605191548928/photo/1,
793120401413079041,2016-10-31 16:00:13+00:00,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",Twitter for iPhone,,4551,11,10,Robin,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,14202,https://twitter.com/dog_rates/status/793120401413079041/photo/1,
792883833364439040,2016-10-31 00:20:11+00:00,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,Twitter for iPhone,,4964,12,10,Bailey,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,12666,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",
792394556390137856,2016-10-29 15:55:58+00:00,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,Twitter for iPhone,,4998,12,10,BeBe,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,15128,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",
791672322847637504,2016-10-27 16:06:04+00:00,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,Twitter for iPhone,,3661,13,10,,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,13129,https://twitter.com/dog_rates/status/791672322847637504/photo/1,
791312159183634433,2016-10-26 16:14:55+00:00,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,Twitter for iPhone,,2963,12,10,Mabel,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,9841,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",
790987426131050500,2016-10-25 18:44:32+00:00,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,Twitter for iPhone,,2483,12,10,Misty,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,11089,https://twitter.com/dog_rates/status/790987426131050500/photo/1,
790581949425475584,2016-10-24 15:53:19+00:00,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,Twitter for iPhone,,8183,11,10,Duke,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,22473,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",
790277117346975746,2016-10-23 19:42:02+00:00,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,Twitter for iPhone,,3732,11,10,Bruce,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,14081,https://twitter.com/dog_rates/status/790277117346975746/photo/1,
789986466051088384,2016-10-23 00:27:05+00:00,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,Twitter for iPhone,,2704,12,10,Happy,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,10369,https://twitter.com/dog_rates/status/789986466051088384/photo/1,
789599242079838210,2016-10-21 22:48:24+00:00,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,Twitter for iPhone,,2279,12,10,Brownie,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,7620,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",
789268448748703744,2016-10-21 00:53:56+00:00,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,Twitter for iPhone,,3014,10,10,Stella,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,10196,https://twitter.com/dog_rates/status/789268448748703744/photo/1,
